season,round,session,driver_slug,lap,stint,lap_time,sector1,sector2,sector3,compound,tyre_life,fresh_tyre,speed_trap,is_personal_best,deleted,is_accurate
2020,14,fp2,vettel,20,2,101.505,37.186,37.022,27.297,SOFT,12,1,266.0,0,0,1
2020,14,fp2,vettel,21,2,98.41,36.514,35.421,26.475,SOFT,13,1,282.0,0,0,1
2020,14,fp2,vettel,22,2,92.593,33.238,31.616,27.739,SOFT,14,1,320.0,0,0,0
2020,14,fp2,vettel,23,3,,66.895,46.473,39.372,SOFT,15,0,169.0,0,0,0
2020,14,fp2,vettel,24,4,,,39.371,30.518,MEDIUM,9,0,273.0,0,0,0
2020,14,fp2,vettel,25,5,145.352,75.251,38.1,32.001,MEDIUM,10,0,173.0,0,0,0
2020,14,fp2,vettel,26,5,99.73,37.501,35.214,27.015,MEDIUM,11,0,290.0,0,0,1
2020,14,fp2,vettel,27,5,95.671,35.993,34.028,25.65,MEDIUM,12,0,304.0,0,0,1
2020,14,fp2,vettel,28,5,95.349,35.707,33.63,26.012,MEDIUM,13,0,294.0,0,0,1
2020,14,fp2,vettel,29,5,94.408,35.144,33.529,25.735,MEDIUM,14,0,298.0,0,0,1
2020,14,fp2,vettel,30,5,92.95,34.67,32.814,25.466,MEDIUM,15,0,297.0,0,0,1
2020,14,fp2,vettel,31,5,94.158,34.922,33.163,26.073,MEDIUM,16,0,280.0,0,0,1
2020,14,fp2,vettel,32,5,98.838,35.4,33.764,29.674,MEDIUM,17,0,297.0,0,0,1
2020,14,fp2,vettel,33,5,95.503,35.239,32.91,27.354,MEDIUM,18,0,295.0,0,0,1
2020,14,fp2,vettel,34,5,93.349,34.67,32.974,25.705,MEDIUM,19,0,295.0,0,0,1
2020,14,fp2,vettel,35,5,92.871,34.382,33.069,25.42,MEDIUM,20,0,296.0,0,0,1
2020,14,fp2,vettel,36,5,94.413,34.26,34.401,25.752,MEDIUM,21,0,292.0,0,0,1
2020,14,fp2,vettel,37,5,92.621,34.532,32.603,25.486,MEDIUM,22,0,295.0,0,0,1
2020,14,fp2,vettel,38,5,92.41,34.229,32.741,25.44,MEDIUM,23,0,296.0,0,0,1
2020,14,fp2,vettel,39,5,92.487,34.455,32.491,25.541,MEDIUM,24,0,296.0,0,0,1
2020,14,fp2,vettel,40,5,102.937,34.674,32.397,35.866,MEDIUM,25,0,204.0,0,0,1
2020,14,fp2,vettel,41,5,136.591,75.789,33.668,27.134,MEDIUM,26,0,292.0,0,0,0
2020,14,fp2,latifi,1,1,,,49.173,30.565,HARD,1,1,234.0,0,0,0
2020,14,fp2,latifi,2,1,119.306,44.499,44.049,30.758,HARD,2,1,245.0,0,0,0
2020,14,fp2,latifi,3,2,,,40.684,34.54,SOFT,1,1,277.0,0,0,0
2020,14,fp2,latifi,4,2,104.757,38.22,36.402,30.135,SOFT,2,1,218.0,1,0,1
2020,14,fp2,latifi,5,2,97.937,36.706,35.058,26.173,SOFT,3,1,310.0,1,0,1
2020,14,fp2,latifi,6,2,95.957,35.665,34.056,26.236,SOFT,4,1,318.0,1,0,1
2020,14,fp2,latifi,7,2,107.511,40.676,38.668,28.167,SOFT,5,1,274.0,0,0,1
2020,14,fp2,latifi,8,2,95.818,35.514,33.532,26.772,SOFT,6,1,314.0,1,0,1
2020,14,fp2,latifi,9,2,94.294,34.919,33.248,26.127,SOFT,7,1,317.0,1,0,1
2020,14,fp2,latifi,10,2,106.49,40.517,36.513,29.46,SOFT,8,1,268.0,0,0,0
2020,14,fp2,latifi,11,3,133.194,66.76,36.055,30.379,SOFT,9,0,184.0,0,0,0
2020,14,fp2,latifi,12,3,97.358,35.609,34.314,27.435,SOFT,10,0,313.0,0,0,1
2020,14,fp2,latifi,13,3,104.866,39.567,35.908,29.391,SOFT,11,0,257.0,0,0,1
2020,14,fp2,latifi,14,3,93.488,35.079,32.839,25.57,SOFT,12,0,319.0,1,0,1
2020,14,fp2,latifi,15,3,116.141,39.802,46.368,29.971,SOFT,13,0,225.0,0,0,0
2020,14,fp2,latifi,16,4,,,38.954,27.872,SOFT,14,0,252.0,0,0,0
2020,14,fp2,latifi,17,4,102.812,38.176,36.534,28.102,SOFT,15,0,227.0,0,0,1
2020,14,fp2,latifi,18,4,101.143,37.075,35.316,28.752,SOFT,16,0,275.0,0,0,1
2020,14,fp2,latifi,19,4,97.609,36.388,34.495,26.726,SOFT,17,0,293.0,0,0,1
2020,14,fp2,latifi,20,4,97.066,36.062,34.262,26.742,SOFT,18,0,293.0,0,0,1
2020,14,fp2,latifi,21,4,96.171,36.076,33.64,26.455,SOFT,19,0,288.0,0,0,1
2020,14,fp2,latifi,22,4,95.929,35.694,33.581,26.654,SOFT,20,0,289.0,0,0,1
2020,14,fp2,latifi,23,4,96.188,35.534,33.509,27.145,SOFT,21,0,291.0,0,0,1
2020,14,fp2,latifi,24,4,109.735,35.874,46.967,26.894,SOFT,22,0,296.0,0,0,1
2020,14,fp2,latifi,25,4,96.986,36.289,33.837,26.86,SOFT,23,0,289.0,0,0,1
2020,14,fp2,latifi,26,4,96.135,35.787,33.335,27.013,SOFT,24,0,289.0,0,0,1
2020,14,fp2,latifi,27,4,95.921,35.839,33.302,26.78,SOFT,25,0,293.0,0,0,1
2020,14,fp2,latifi,28,4,97.354,35.818,34.787,26.749,SOFT,26,0,294.0,0,0,1
2020,14,fp2,latifi,29,4,96.533,35.643,33.993,26.897,SOFT,27,0,297.0,0,0,1
2020,14,fp2,latifi,30,4,98.627,35.975,35.772,26.88,SOFT,28,0,297.0,0,0,1
2020,14,fp2,latifi,31,4,99.626,37.261,34.623,27.742,SOFT,29,0,297.0,0,0,1
2020,14,fp2,latifi,32,4,101.845,37.227,36.269,28.349,SOFT,30,0,265.0,0,0,0
2020,14,fp2,latifi,33,5,126.763,59.36,38.848,28.555,HARD,3,0,295.0,0,0,0
2020,14,fp2,latifi,34,5,102.892,38.784,35.972,28.136,HARD,4,0,284.0,0,0,1
2020,14,fp2,latifi,35,5,103.663,37.822,38.373,27.468,HARD,5,0,289.0,0,0,1
2020,14,fp2,latifi,36,5,103.425,38.63,36.996,27.799,HARD,6,0,293.0,0,0,1
2020,14,fp2,latifi,37,5,101.224,37.474,35.314,28.436,HARD,7,0,265.0,0,0,0
2020,14,fp2,latifi,38,6,126.129,57.756,39.397,28.976,SOFT,31,0,233.0,0,0,0
2020,14,fp2,latifi,39,6,130.507,44.976,44.886,40.645,SOFT,32,0,200.0,0,0,1
2020,14,fp2,latifi,40,6,143.694,65.984,45.592,32.118,SOFT,33,0,260.0,0,0,0
2020,14,fp2,raikkonen,1,1,,,40.352,30.033,MEDIUM,1,1,249.0,0,0,0
2020,14,fp2,raikkonen,2,1,103.442,39.254,36.496,27.692,MEDIUM,2,1,272.0,1,0,1
2020,14,fp2,raikkonen,3,1,102.448,38.197,37.396,26.855,MEDIUM,3,1,303.0,1,0,1
2020,14,fp2,raikkonen,4,1,97.536,36.51,34.679,26.347,MEDIUM,4,1,295.0,1,0,1
2020,14,fp2,raikkonen,5,1,96.627,36.154,34.197,26.276,MEDIUM,5,1,292.0,1,0,1
2020,14,fp2,raikkonen,6,1,95.929,36.158,34.102,25.669,MEDIUM,6,1,305.0,1,0,1
2020,14,fp2,raikkonen,7,1,94.94,35.444,33.535,25.961,MEDIUM,7,1,284.0,1,0,1
2020,14,fp2,raikkonen,8,1,104.812,40.385,36.408,28.019,MEDIUM,8,1,264.0,0,0,1
2020,14,fp2,raikkonen,9,1,94.957,35.597,33.799,25.561,MEDIUM,9,1,313.0,0,0,1
2020,14,fp2,raikkonen,10,1,107.754,37.285,40.579,29.89,MEDIUM,10,1,251.0,0,0,1
2020,14,fp2,raikkonen,11,1,100.742,35.61,37.158,27.974,MEDIUM,11,1,276.0,0,0,1
2020,14,fp2,raikkonen,12,1,94.086,35.191,33.332,25.563,MEDIUM,12,1,310.0,1,0,1
2020,14,fp2,raikkonen,13,1,101.318,37.35,35.872,28.096,MEDIUM,13,1,277.0,0,0,0
2020,14,fp2,raikkonen,14,2,122.667,57.41,37.555,27.702,MEDIUM,14,0,266.0,0,0,0
2020,14,fp2,raikkonen,15,3,,,38.915,28.481,SOFT,1,1,274.0,0,0,0
2020,14,fp2,raikkonen,16,3,101.688,37.308,36.874,27.506,SOFT,2,1,276.0,0,0,1
2020,14,fp2,raikkonen,17,3,97.72,35.56,34.697,27.463,SOFT,3,1,286.0,0,0,1
2020,14,fp2,raikkonen,18,3,93.524,35.269,32.951,25.304,SOFT,4,1,312.0,1,0,1
2020,14,fp2,raikkonen,19,3,100.455,36.62,35.229,28.606,SOFT,5,1,229.0,0,0,1
2020,14,fp2,raikkonen,20,3,92.646,34.849,32.555,25.242,SOFT,6,1,316.0,1,0,1
2020,14,fp2,raikkonen,21,3,99.209,36.592,34.922,27.695,SOFT,7,1,277.0,0,0,1
2020,14,fp2,raikkonen,22,3,92.022,34.435,32.275,25.312,SOFT,8,1,314.0,1,0,1
2020,14,fp2,raikkonen,23,3,103.517,37.879,35.987,29.651,SOFT,9,1,205.0,0,0,1
2020,14,fp2,raikkonen,24,3,95.532,34.413,33.578,27.541,SOFT,10,1,284.0,0,0,1
2020,14,fp2,raikkonen,25,3,91.947,34.119,32.375,25.453,SOFT,11,1,316.0,1,0,1
2020,14,fp2,raikkonen,26,3,99.947,37.662,34.996,27.289,SOFT,12,1,287.0,0,0,1
2020,14,fp2,raikkonen,27,3,91.932,34.495,32.076,25.361,SOFT,13,1,312.0,1,0,1
2020,14,fp2,raikkonen,28,3,99.183,36.736,35.0,27.447,SOFT,14,1,283.0,0,0,0
2020,14,fp2,raikkonen,29,4,,,37.476,28.146,SOFT,15,0,273.0,0,0,0
2020,14,fp2,raikkonen,30,4,98.782,36.551,35.705,26.526,SOFT,16,0,292.0,0,0,1
2020,14,fp2,raikkonen,31,4,111.919,49.806,35.242,26.871,SOFT,17,0,276.0,0,0,1
2020,14,fp2,raikkonen,32,4,95.665,36.243,33.434,25.988,SOFT,18,0,294.0,0,0,1
2020,14,fp2,raikkonen,33,4,95.264,36.012,33.266,25.986,SOFT,19,0,297.0,0,0,1
2020,14,fp2,raikkonen,34,4,94.751,35.423,33.163,26.165,SOFT,20,0,294.0,0,0,1
2020,14,fp2,raikkonen,35,4,98.058,35.662,35.484,26.912,SOFT,21,0,286.0,0,0,0
2020,14,fp2,raikkonen,36,5,124.29,58.441,37.927,27.922,MEDIUM,15,0,284.0,0,0,0
2020,14,fp2,raikkonen,37,5,99.846,38.459,35.455,25.932,MEDIUM,16,0,298.0,0,0,1
2020,14,fp2,raikkonen,38,5,99.344,36.415,36.439,26.49,MEDIUM,17,0,290.0,0,0,1
2020,14,fp2,raikkonen,39,5,95.278,35.76,33.636,25.882,MEDIUM,18,0,306.0,0,0,1
2020,14,fp2,raikkonen,40,5,94.654,35.437,33.247,25.97,MEDIUM,19,0,289.0,0,0,1
2020,14,fp2,raikkonen,41,5,94.131,35.142,32.819,26.17,MEDIUM,20,0,299.0,0,0,1
2020,14,fp2,raikkonen,42,5,115.247,36.118,39.413,39.716,MEDIUM,21,0,274.0,0,0,1
2020,14,fp2,raikkonen,43,5,117.219,54.892,34.977,27.35,MEDIUM,22,0,306.0,0,0,0
2020,14,fp2,grosjean,1,1,,,39.844,28.496,HARD,1,1,274.0,0,0,0
2020,14,fp2,grosjean,2,1,105.362,39.577,37.705,28.08,HARD,2,1,294.0,1,0,1
2020,14,fp2,grosjean,3,1,102.805,38.186,37.168,27.451,HARD,3,1,290.0,1,0,1
2020,14,fp2,grosjean,4,1,101.992,37.668,36.556,27.768,HARD,4,1,309.0,1,0,1
2020,14,fp2,grosjean,5,1,100.575,37.48,35.932,27.163,HARD,5,1,299.0,1,0,1
2020,14,fp2,grosjean,6,1,110.054,40.676,40.819,28.559,HARD,6,1,286.0,0,0,1
2020,14,fp2,grosjean,7,1,101.604,37.64,36.256,27.708,HARD,7,1,286.0,0,0,1
2020,14,fp2,grosjean,8,1,129.328,37.088,55.03,37.21,HARD,8,1,215.0,0,0,0
2020,14,fp2,grosjean,9,2,,,37.563,27.066,SOFT,1,1,295.0,0,0,0
2020,14,fp2,grosjean,10,2,101.548,38.046,36.818,26.684,SOFT,2,1,291.0,0,0,1
2020,14,fp2,grosjean,11,2,96.455,35.98,34.406,26.069,SOFT,3,1,302.0,1,0,1
2020,14,fp2,grosjean,12,2,94.903,35.247,33.73,25.926,SOFT,4,1,309.0,1,0,1
2020,14,fp2,grosjean,13,2,93.939,34.787,33.397,25.755,SOFT,5,1,313.0,1,0,1
2020,14,fp2,grosjean,14,2,105.656,40.008,38.481,27.167,SOFT,6,1,286.0,0,0,1
2020,14,fp2,grosjean,15,2,93.365,34.701,33.128,25.536,SOFT,7,1,310.0,1,0,1
2020,14,fp2,grosjean,16,2,92.982,34.392,32.87,25.72,SOFT,8,1,311.0,1,0,1
2020,14,fp2,grosjean,17,2,103.154,39.233,37.547,26.374,SOFT,9,1,298.0,0,0,1
2020,14,fp2,grosjean,18,2,92.57,34.297,32.696,25.577,SOFT,10,1,308.0,1,0,1
2020,14,fp2,grosjean,19,2,105.974,38.426,37.537,30.011,SOFT,11,1,271.0,0,0,1
2020,14,fp2,grosjean,20,2,100.202,34.596,34.303,31.303,SOFT,12,1,243.0,0,0,1
2020,14,fp2,grosjean,21,2,92.321,34.443,32.513,25.365,SOFT,13,1,317.0,0,0,1
2020,14,fp2,grosjean,22,2,106.845,37.311,36.965,32.569,SOFT,14,1,199.0,0,0,0
2020,14,fp2,grosjean,23,3,,,39.74,28.371,SOFT,15,0,243.0,0,0,0
2020,14,fp2,grosjean,24,3,100.943,38.805,35.547,26.591,SOFT,16,0,296.0,0,0,1
2020,14,fp2,grosjean,25,3,96.998,36.142,34.438,26.418,SOFT,17,0,293.0,0,0,1
2020,14,fp2,grosjean,26,3,95.177,35.407,33.809,25.961,SOFT,18,0,296.0,0,0,1
2020,14,fp2,grosjean,27,3,94.979,35.424,33.525,26.03,SOFT,19,0,296.0,0,0,1
2020,14,fp2,grosjean,28,3,94.534,35.014,33.488,26.032,SOFT,20,0,296.0,0,0,1
2020,14,fp2,grosjean,29,3,94.258,35.017,33.267,25.974,SOFT,21,0,299.0,0,0,1
2020,14,fp2,grosjean,30,3,94.018,34.784,33.23,26.004,SOFT,22,0,295.0,0,0,1
2020,14,fp2,grosjean,31,3,93.781,34.92,32.984,25.877,SOFT,23,0,297.0,0,0,1
2020,14,fp2,grosjean,32,3,114.468,38.952,37.243,38.273,SOFT,24,0,208.0,0,0,1
2020,14,fp2,grosjean,33,3,130.533,68.133,35.077,27.323,SOFT,25,0,299.0,0,0,0
2020,14,fp2,gasly,1,1,,,41.246,30.169,HARD,1,1,211.0,0,0,0
2020,14,fp2,gasly,2,1,104.516,39.371,37.53,27.615,HARD,2,1,275.0,1,0,1
2020,14,fp2,gasly,3,1,99.757,37.365,35.607,26.785,HARD,3,1,300.0,1,0,1
2020,14,fp2,gasly,4,1,98.917,36.308,35.04,27.569,HARD,4,1,296.0,1,0,1
2020,14,fp2,gasly,5,1,103.312,38.987,36.607,27.718,HARD,5,1,284.0,0,0,1
2020,14,fp2,gasly,6,1,108.07,39.31,38.493,30.267,HARD,6,1,260.0,0,0,1
2020,14,fp2,gasly,7,1,101.223,37.189,36.538,27.496,HARD,7,1,263.0,0,0,1
2020,14,fp2,gasly,8,1,97.147,36.264,34.422,26.461,HARD,8,1,296.0,1,0,1
2020,14,fp2,gasly,9,1,96.906,35.776,34.09,27.04,HARD,9,1,299.0,1,0,1
2020,14,fp2,gasly,10,1,96.351,35.618,34.416,26.317,HARD,10,1,299.0,1,0,1
2020,14,fp2,gasly,11,1,102.138,37.406,36.552,28.18,HARD,11,1,274.0,0,0,1
2020,14,fp2,gasly,12,1,96.878,36.274,34.11,26.494,HARD,12,1,301.0,0,0,1
2020,14,fp2,gasly,13,1,97.209,36.275,34.074,26.86,HARD,13,1,299.0,0,0,1
2020,14,fp2,gasly,14,1,95.774,35.728,33.785,26.261,HARD,14,1,304.0,1,0,1
2020,14,fp2,gasly,15,1,107.307,37.789,38.017,31.501,HARD,15,1,264.0,0,0,0
2020,14,fp2,gasly,16,2,,,36.209,27.349,SOFT,1,1,276.0,0,0,0
2020,14,fp2,gasly,17,2,96.095,36.006,33.692,26.397,SOFT,2,1,298.0,0,0,1
2020,14,fp2,gasly,18,2,92.2,34.307,32.612,25.281,SOFT,3,1,312.0,1,0,1
2020,14,fp2,gasly,19,2,100.973,37.282,35.762,27.929,SOFT,4,1,267.0,0,0,1
2020,14,fp2,gasly,20,2,91.451,33.848,32.359,25.244,SOFT,5,1,312.0,1,0,1
2020,14,fp2,gasly,21,2,90.967,33.689,32.014,25.264,SOFT,6,1,313.0,1,0,1
2020,14,fp2,gasly,22,2,102.635,38.525,35.665,28.445,SOFT,7,1,281.0,0,0,1
2020,14,fp2,gasly,23,2,103.564,38.751,35.348,29.465,SOFT,8,1,286.0,0,0,1
2020,14,fp2,gasly,24,2,89.944,33.378,31.579,24.987,SOFT,9,1,317.0,1,0,1
2020,14,fp2,gasly,25,2,98.693,36.951,34.64,27.102,SOFT,10,1,277.0,0,0,1
2020,14,fp2,gasly,26,2,100.657,34.284,35.108,31.265,SOFT,11,1,254.0,0,0,1
2020,14,fp2,gasly,27,2,95.231,33.901,33.104,28.226,SOFT,12,1,281.0,0,0,0
2020,14,fp2,gasly,28,3,,,34.759,29.53,SOFT,13,0,288.0,0,0,0
2020,14,fp2,gasly,29,3,94.611,35.395,33.285,25.931,SOFT,14,0,295.0,0,0,1
2020,14,fp2,gasly,30,3,93.976,34.756,33.151,26.069,SOFT,15,0,294.0,0,0,1
2020,14,fp2,gasly,31,3,95.44,36.152,33.211,26.077,SOFT,16,0,295.0,0,0,1
2020,14,fp2,gasly,32,3,93.853,34.825,33.106,25.922,SOFT,17,0,298.0,0,0,1
2020,14,fp2,gasly,33,3,93.443,34.858,32.895,25.69,SOFT,18,0,296.0,0,0,1
2020,14,fp2,gasly,34,3,96.756,35.777,34.676,26.303,SOFT,19,0,288.0,0,0,1
2020,14,fp2,gasly,35,3,93.708,34.771,33.031,25.906,SOFT,20,0,296.0,0,0,1
2020,14,fp2,gasly,36,3,94.143,35.247,33.131,25.765,SOFT,21,0,291.0,0,0,1
2020,14,fp2,gasly,37,3,94.294,34.933,33.292,26.069,SOFT,22,0,296.0,0,0,1
2020,14,fp2,gasly,38,3,96.231,35.795,33.73,26.706,SOFT,23,0,279.0,0,0,1
2020,14,fp2,gasly,39,3,98.731,35.694,35.446,27.591,SOFT,24,0,300.0,0,0,1
2020,14,fp2,gasly,40,3,95.014,35.367,33.314,26.333,SOFT,25,0,289.0,0,0,1
2020,14,fp2,gasly,41,3,101.239,37.783,34.432,29.024,SOFT,26,0,291.0,0,0,1
2020,14,fp2,gasly,42,3,120.149,42.87,38.427,38.852,SOFT,27,0,230.0,0,0,1
2020,14,fp2,gasly,43,3,134.353,63.6,38.955,31.798,SOFT,28,0,281.0,0,0,0
2020,14,fp2,perez,1,1,,,38.194,27.686,MEDIUM,1,1,284.0,0,0,0
2020,14,fp2,perez,2,1,99.103,36.796,35.443,26.864,MEDIUM,2,1,311.0,1,0,1
2020,14,fp2,perez,3,1,97.212,36.151,34.938,26.123,MEDIUM,3,1,301.0,1,0,1
2020,14,fp2,perez,4,1,103.354,35.624,37.241,30.489,MEDIUM,4,1,202.0,0,0,1
2020,14,fp2,perez,5,1,95.977,35.846,34.295,25.836,MEDIUM,5,1,316.0,1,0,1
2020,14,fp2,perez,6,1,103.464,38.363,36.996,28.105,MEDIUM,6,1,274.0,0,0,1
2020,14,fp2,perez,7,1,95.775,35.238,34.515,26.022,MEDIUM,7,1,319.0,1,0,1
2020,14,fp2,perez,8,1,94.128,34.722,33.691,25.715,MEDIUM,8,1,314.0,1,0,1
2020,14,fp2,perez,9,1,101.06,37.466,35.989,27.605,MEDIUM,9,1,288.0,0,0,1
2020,14,fp2,perez,10,1,93.9,34.791,33.509,25.6,MEDIUM,10,1,303.0,1,0,1
2020,14,fp2,perez,11,1,93.831,34.65,33.468,25.713,MEDIUM,11,1,323.0,1,0,1
2020,14,fp2,perez,12,1,99.321,37.354,34.451,27.516,MEDIUM,12,1,290.0,0,0,0
2020,14,fp2,perez,13,2,,,36.628,26.842,SOFT,1,1,300.0,0,0,0
2020,14,fp2,perez,14,2,99.167,36.568,33.935,28.664,SOFT,2,1,292.0,0,0,1
2020,14,fp2,perez,15,2,97.517,36.81,34.021,26.686,SOFT,3,1,298.0,0,0,1
2020,14,fp2,perez,16,2,91.552,33.983,32.358,25.211,SOFT,4,1,315.0,1,0,1
2020,14,fp2,perez,17,2,102.454,38.358,34.687,29.409,SOFT,5,1,263.0,0,0,1
2020,14,fp2,perez,18,2,91.776,33.932,32.48,25.364,SOFT,6,1,318.0,0,0,1
2020,14,fp2,perez,19,2,100.659,36.366,37.406,26.887,SOFT,7,1,266.0,0,0,1
2020,14,fp2,perez,20,2,91.495,33.836,32.307,25.352,SOFT,8,1,315.0,1,0,1
2020,14,fp2,perez,21,2,105.225,37.032,38.679,29.514,SOFT,9,1,245.0,0,0,1
2020,14,fp2,perez,22,2,91.104,33.822,32.092,25.19,SOFT,10,1,317.0,1,0,1
2020,14,fp2,perez,23,2,97.01,36.273,34.094,26.643,SOFT,11,1,292.0,0,0,0
2020,14,fp2,perez,24,3,,,36.488,27.062,SOFT,12,0,289.0,0,0,0
2020,14,fp2,perez,25,3,96.375,36.818,33.648,25.909,SOFT,13,0,291.0,0,0,1
2020,14,fp2,perez,26,3,93.574,34.896,33.054,25.624,SOFT,14,0,296.0,0,0,1
2020,14,fp2,perez,27,3,92.946,34.513,32.769,25.664,SOFT,15,0,297.0,0,0,1
2020,14,fp2,perez,28,3,96.088,35.097,35.422,25.569,SOFT,16,0,306.0,0,0,1
2020,14,fp2,perez,29,3,93.165,34.592,32.74,25.833,SOFT,17,0,293.0,0,0,1
2020,14,fp2,perez,30,3,93.821,34.772,33.565,25.484,SOFT,18,0,294.0,0,0,1
2020,14,fp2,perez,31,3,93.285,34.515,33.012,25.758,SOFT,19,0,287.0,0,0,1
2020,14,fp2,perez,32,3,94.632,34.819,32.833,26.98,SOFT,20,0,284.0,0,0,1
2020,14,fp2,perez,33,3,97.699,36.967,33.253,27.479,SOFT,21,0,270.0,0,0,1
2020,14,fp2,perez,34,3,93.775,34.911,32.843,26.021,SOFT,22,0,298.0,0,0,1
2020,14,fp2,perez,35,3,94.288,34.661,32.923,26.704,SOFT,23,0,292.0,0,0,0
2020,14,fp2,perez,36,4,120.239,58.455,35.243,26.541,MEDIUM,13,0,303.0,0,0,0
2020,14,fp2,perez,37,4,111.341,36.446,38.231,36.664,MEDIUM,14,0,235.0,0,0,1
2020,14,fp2,perez,38,4,135.441,69.676,37.515,28.25,MEDIUM,15,0,275.0,0,0,0
2020,14,fp2,leclerc,1,1,,,40.2,34.055,MEDIUM,1,1,232.0,0,0,0
2020,14,fp2,leclerc,2,1,98.797,37.325,34.86,26.612,MEDIUM,2,1,296.0,1,0,1
2020,14,fp2,leclerc,3,1,107.877,41.566,37.407,28.904,MEDIUM,3,1,254.0,0,0,1
2020,14,fp2,leclerc,4,1,95.544,36.012,33.688,25.844,MEDIUM,4,1,309.0,1,0,1
2020,14,fp2,leclerc,5,1,100.328,35.179,38.31,26.839,MEDIUM,5,1,278.0,0,0,1
2020,14,fp2,leclerc,6,1,93.429,34.952,32.769,25.708,MEDIUM,6,1,317.0,1,0,1
2020,14,fp2,leclerc,7,1,94.458,35.389,32.816,26.253,MEDIUM,7,1,317.0,0,0,1
2020,14,fp2,leclerc,8,1,95.165,34.34,33.964,26.861,MEDIUM,8,1,274.0,0,0,1
2020,14,fp2,leclerc,9,1,101.489,34.349,38.406,28.734,MEDIUM,9,1,247.0,0,0,1
2020,14,fp2,leclerc,10,1,91.54,33.795,32.194,25.551,MEDIUM,10,1,311.0,1,0,1
2020,14,fp2,leclerc,11,1,104.225,38.494,37.122,28.609,MEDIUM,11,1,290.0,0,0,0
2020,14,fp2,leclerc,12,2,,80.323,43.345,29.934,MEDIUM,12,0,265.0,0,0,0
2020,14,fp2,leclerc,13,3,,,38.543,35.959,SOFT,1,1,87.0,0,0,0
2020,14,fp2,leclerc,14,3,94.997,35.657,33.518,25.822,SOFT,2,1,299.0,0,0,1
2020,14,fp2,leclerc,15,3,92.705,33.936,32.663,26.106,SOFT,3,1,315.0,0,0,1
2020,14,fp2,leclerc,16,3,109.239,43.36,38.093,27.786,SOFT,4,1,272.0,0,0,1
2020,14,fp2,leclerc,17,3,90.751,33.685,31.851,25.215,SOFT,5,1,319.0,1,0,1
2020,14,fp2,leclerc,18,3,105.605,38.954,38.641,28.01,SOFT,6,1,253.0,0,0,1
2020,14,fp2,leclerc,19,3,90.307,33.421,31.664,25.222,SOFT,7,1,311.0,1,0,1
2020,14,fp2,leclerc,20,3,102.57,38.504,37.19,26.876,SOFT,8,1,285.0,0,0,1
2020,14,fp2,leclerc,21,3,89.824,33.247,31.679,24.898,SOFT,9,1,319.0,1,0,1
2020,14,fp2,leclerc,22,3,115.14,38.498,40.898,35.744,SOFT,10,1,166.0,0,0,1
2020,14,fp2,leclerc,23,3,98.321,37.466,34.42,26.435,SOFT,11,1,293.0,0,0,1
2020,14,fp2,leclerc,24,3,89.38,33.096,31.244,25.04,SOFT,12,1,315.0,1,0,1
2020,14,fp2,leclerc,25,3,103.146,38.09,35.656,29.4,SOFT,13,1,211.0,0,0,1
2020,14,fp2,leclerc,26,3,88.731,32.776,31.287,24.668,SOFT,14,1,321.0,1,0,1
2020,14,fp2,leclerc,27,3,100.265,37.538,35.285,27.442,SOFT,15,1,279.0,0,0,0
2020,14,fp2,leclerc,28,4,,,39.25,31.061,SOFT,16,0,218.0,0,0,0
2020,14,fp2,leclerc,29,5,139.799,71.259,34.241,34.299,SOFT,17,0,296.0,0,0,0
2020,14,fp2,leclerc,30,5,94.444,35.399,33.253,25.792,SOFT,18,0,293.0,0,0,1
2020,14,fp2,leclerc,31,5,94.917,34.652,33.369,26.896,SOFT,19,0,271.0,0,0,1
2020,14,fp2,leclerc,32,5,93.147,34.639,32.715,25.793,SOFT,20,0,296.0,0,0,1
2020,14,fp2,leclerc,33,5,92.62,34.53,32.649,25.441,SOFT,21,0,300.0,0,0,1
2020,14,fp2,leclerc,34,5,92.884,34.415,32.767,25.702,SOFT,22,0,296.0,0,0,1
2020,14,fp2,leclerc,35,5,93.943,35.254,32.767,25.922,SOFT,23,0,295.0,0,0,1
2020,14,fp2,leclerc,36,5,93.008,34.663,32.726,25.619,SOFT,24,0,297.0,0,0,1
2020,14,fp2,leclerc,37,5,93.89,34.645,33.305,25.94,SOFT,25,0,297.0,0,0,1
2020,14,fp2,leclerc,38,5,94.223,35.387,32.639,26.197,SOFT,26,0,301.0,0,0,0
2020,14,fp2,leclerc,39,6,125.564,58.05,39.752,27.762,MEDIUM,13,0,288.0,0,0,0
2020,14,fp2,leclerc,40,6,97.139,37.129,33.929,26.081,MEDIUM,14,0,293.0,0,0,1
2020,14,fp2,leclerc,41,6,93.289,34.884,32.884,25.521,MEDIUM,15,0,297.0,0,0,1
2020,14,fp2,leclerc,42,6,91.272,34.122,32.237,24.913,MEDIUM,16,0,316.0,0,0,1
2020,14,fp2,leclerc,43,6,93.104,35.195,32.581,25.328,MEDIUM,17,0,279.0,0,0,1
2020,14,fp2,leclerc,44,6,112.481,40.02,37.496,34.965,MEDIUM,18,0,253.0,0,0,1
2020,14,fp2,leclerc,45,6,136.636,74.109,35.271,27.256,MEDIUM,19,0,293.0,0,0,0
2020,14,fp2,stroll,1,1,,,38.431,28.488,MEDIUM,1,1,263.0,0,0,0
