season,round,driver_id,lap,position,time,time_ms
2002,16,barrichello,73,1,1:19.378,79378
2002,16,michael_schumacher,73,2,1:19.895,79895
2002,16,coulthard,73,3,1:13.797,73797
2002,16,montoya,73,4,1:13.421,73421
2002,16,trulli,73,5,1:16.384,76384
2002,16,villeneuve,73,6,1:15.179,75179
2002,17,michael_schumacher,1,1,1:39.123,99123
2002,17,barrichello,1,2,1:41.412,101412
2002,17,coulthard,1,3,1:42.148,102148
2002,17,ralf_schumacher,1,4,1:42.755,102755
2002,17,raikkonen,1,5,1:43.525,103525
2002,17,montoya,1,6,1:44.146,104146
2002,17,sato,1,7,1:45.001,105001
2002,17,trulli,1,8,1:45.561,105561
2002,17,button,1,9,1:45.963,105963
2002,17,heidfeld,1,10,1:46.829,106829
2002,17,fisichella,1,11,1:47.459,107459
2002,17,salo,1,12,1:48.369,108369
2002,17,massa,1,13,1:49.776,109776
2002,17,villeneuve,1,14,1:49.950,109950
2002,17,irvine,1,15,1:50.369,110369
2002,17,rosa,1,16,1:51.096,111096
2002,17,panis,1,17,1:51.522,111522
2002,17,yoong,1,18,1:52.603,112603
2002,17,webber,1,19,1:53.022,113022
2002,17,michael_schumacher,2,1,1:37.620,97620
2002,17,barrichello,2,2,1:38.408,98408
2002,17,coulthard,2,3,1:38.878,98878
2002,17,ralf_schumacher,2,4,1:38.994,98994
2002,17,raikkonen,2,5,1:39.255,99255
2002,17,montoya,2,6,1:39.593,99593
2002,17,sato,2,7,1:40.117,100117
2002,17,trulli,2,8,1:39.957,99957
2002,17,button,2,9,1:40.274,100274
2002,17,heidfeld,2,10,1:40.385,100385
2002,17,fisichella,2,11,1:40.396,100396
2002,17,salo,2,12,1:40.182,100182
2002,17,villeneuve,2,13,1:39.818,99818
2002,17,massa,2,14,1:41.027,101027
2002,17,irvine,2,15,1:42.322,102322
2002,17,rosa,2,16,1:42.184,102184
2002,17,panis,2,17,1:42.189,102189
2002,17,yoong,2,18,1:42.087,102087
2002,17,webber,2,19,1:42.618,102618
2002,17,michael_schumacher,3,1,1:37.415,97415
2002,17,barrichello,3,2,1:37.657,97657
2002,17,coulthard,3,3,1:38.449,98449
2002,17,ralf_schumacher,3,4,1:38.995,98995
2002,17,raikkonen,3,5,1:38.860,98860
2002,17,montoya,3,6,1:39.114,99114
2002,17,sato,3,7,1:39.610,99610
2002,17,trulli,3,8,1:40.209,100209
2002,17,button,3,9,1:40.092,100092
2002,17,heidfeld,3,10,1:40.202,100202
2002,17,fisichella,3,11,1:40.472,100472
2002,17,salo,3,12,1:40.171,100171
2002,17,villeneuve,3,13,1:39.932,99932
2002,17,massa,3,14,1:39.954,99954
2002,17,irvine,3,15,1:41.188,101188
2002,17,rosa,3,16,1:41.670,101670
2002,17,panis,3,17,1:42.257,102257
2002,17,yoong,3,18,1:42.035,102035
2002,17,webber,3,19,1:42.240,102240
2002,17,michael_schumacher,4,1,1:37.106,97106
2002,17,barrichello,4,2,1:37.293,97293
2002,17,coulthard,4,3,1:38.469,98469
2002,17,ralf_schumacher,4,4,1:38.831,98831
2002,17,raikkonen,4,5,1:38.968,98968
2002,17,montoya,4,6,1:39.206,99206
2002,17,sato,4,7,1:39.742,99742
2002,17,trulli,4,8,1:39.513,99513
2002,17,button,4,9,1:39.883,99883
2002,17,heidfeld,4,10,1:40.246,100246
2002,17,fisichella,4,11,1:40.071,100071
2002,17,salo,4,12,1:40.316,100316
2002,17,villeneuve,4,13,1:40.022,100022
2002,17,irvine,4,14,1:41.579,101579
2002,17,rosa,4,15,1:41.631,101631
2002,17,panis,4,16,1:42.082,102082
2002,17,yoong,4,17,1:42.735,102735
2002,17,webber,4,18,1:41.986,101986
2002,17,michael_schumacher,5,1,1:37.340,97340
2002,17,barrichello,5,2,1:37.724,97724
2002,17,coulthard,5,3,1:38.486,98486
2002,17,ralf_schumacher,5,4,1:38.589,98589
2002,17,raikkonen,5,5,1:38.833,98833
2002,17,montoya,5,6,1:38.865,98865
2002,17,sato,5,7,1:39.765,99765
2002,17,trulli,5,8,1:39.724,99724
2002,17,button,5,9,1:39.666,99666
2002,17,heidfeld,5,10,1:40.313,100313
2002,17,fisichella,5,11,1:40.721,100721
2002,17,salo,5,12,1:40.528,100528
2002,17,villeneuve,5,13,1:40.468,100468
2002,17,irvine,5,14,1:40.434,100434
2002,17,rosa,5,15,1:40.837,100837
2002,17,yoong,5,16,1:42.301,102301
2002,17,webber,5,17,1:42.238,102238
2002,17,panis,5,18,1:48.647,108647
2002,17,michael_schumacher,6,1,1:37.100,97100
2002,17,barrichello,6,2,1:37.261,97261
2002,17,coulthard,6,3,1:38.251,98251
2002,17,ralf_schumacher,6,4,1:38.760,98760
2002,17,raikkonen,6,5,1:38.795,98795
2002,17,montoya,6,6,1:39.062,99062
2002,17,sato,6,7,1:39.988,99988
2002,17,trulli,6,8,1:39.920,99920
2002,17,button,6,9,1:39.561,99561
2002,17,heidfeld,6,10,1:39.854,99854
2002,17,fisichella,6,11,1:40.236,100236
2002,17,salo,6,12,1:40.155,100155
2002,17,villeneuve,6,13,1:40.178,100178
2002,17,irvine,6,14,1:40.405,100405
2002,17,rosa,6,15,1:40.696,100696
2002,17,yoong,6,16,1:40.937,100937
2002,17,webber,6,17,1:41.454,101454
2002,17,panis,6,18,2:08.358,128358
2002,17,michael_schumacher,7,1,1:36.978,96978
2002,17,barrichello,7,2,1:37.094,97094
2002,17,ralf_schumacher,7,3,1:38.596,98596
2002,17,raikkonen,7,4,1:38.745,98745
2002,17,montoya,7,5,1:38.931,98931
2002,17,sato,7,6,1:40.082,100082
2002,17,trulli,7,7,1:40.208,100208
2002,17,button,7,8,1:40.197,100197
2002,17,heidfeld,7,9,1:39.880,99880
2002,17,fisichella,7,10,1:39.817,99817
2002,17,salo,7,11,1:40.161,100161
2002,17,villeneuve,7,12,1:40.093,100093
2002,17,irvine,7,13,1:40.557,100557
2002,17,rosa,7,14,1:40.437,100437
2002,17,yoong,7,15,1:41.464,101464
2002,17,webber,7,16,1:41.671,101671
2002,17,coulthard,7,17,2:13.586,133586
2002,17,panis,7,18,3:03.679,183679
2002,17,michael_schumacher,8,1,1:37.152,97152
2002,17,barrichello,8,2,1:37.264,97264
2002,17,ralf_schumacher,8,3,1:38.327,98327
2002,17,raikkonen,8,4,1:38.433,98433
2002,17,montoya,8,5,1:39.015,99015
2002,17,sato,8,6,1:40.546,100546
2002,17,trulli,8,7,1:40.126,100126
2002,17,button,8,8,1:40.260,100260
2002,17,heidfeld,8,9,1:40.728,100728
2002,17,fisichella,8,10,1:40.268,100268
2002,17,salo,8,11,1:40.194,100194
2002,17,villeneuve,8,12,1:40.309,100309
2002,17,irvine,8,13,1:40.822,100822
2002,17,rosa,8,14,1:40.630,100630
2002,17,yoong,8,15,1:41.774,101774
2002,17,webber,8,16,1:42.184,102184
2002,17,panis,8,17,8:29.444,509444
2002,17,michael_schumacher,9,1,1:37.095,97095
2002,17,barrichello,9,2,1:37.585,97585
2002,17,ralf_schumacher,9,3,1:38.061,98061
2002,17,raikkonen,9,4,1:38.040,98040
2002,17,montoya,9,5,1:38.880,98880
2002,17,sato,9,6,1:39.701,99701
2002,17,trulli,9,7,1:40.173,100173
2002,17,button,9,8,1:40.148,100148
2002,17,heidfeld,9,9,1:39.963,99963
2002,17,fisichella,9,10,1:40.247,100247
2002,17,salo,9,11,1:39.962,99962
2002,17,villeneuve,9,12,1:40.862,100862
2002,17,irvine,9,13,1:40.363,100363
2002,17,rosa,9,14,1:40.321,100321
2002,17,webber,9,15,1:41.221,101221
2002,17,yoong,9,16,1:51.790,111790
2002,17,michael_schumacher,10,1,1:36.709,96709
2002,17,barrichello,10,2,1:37.114,97114
2002,17,ralf_schumacher,10,3,1:37.939,97939
2002,17,raikkonen,10,4,1:38.093,98093
2002,17,montoya,10,5,1:38.592,98592
2002,17,sato,10,6,1:39.375,99375
2002,17,trulli,10,7,1:39.403,99403
2002,17,button,10,8,1:39.435,99435
2002,17,heidfeld,10,9,1:39.937,99937
2002,17,fisichella,10,10,1:40.002,100002
2002,17,salo,10,11,1:40.073,100073
2002,17,villeneuve,10,12,1:39.971,99971
2002,17,irvine,10,13,1:40.118,100118
2002,17,rosa,10,14,1:40.226,100226
2002,17,webber,10,15,1:41.125,101125
2002,17,yoong,10,16,1:42.379,102379
2002,17,michael_schumacher,11,1,1:37.355,97355
2002,17,barrichello,11,2,1:36.999,96999
2002,17,ralf_schumacher,11,3,1:38.084,98084
2002,17,raikkonen,11,4,1:37.969,97969
2002,17,montoya,11,5,1:38.327,98327
2002,17,sato,11,6,1:39.313,99313
2002,17,trulli,11,7,1:39.421,99421
2002,17,button,11,8,1:39.678,99678
2002,17,heidfeld,11,9,1:39.932,99932
2002,17,fisichella,11,10,1:39.787,99787
2002,17,salo,11,11,1:39.924,99924
2002,17,villeneuve,11,12,1:40.063,100063
2002,17,irvine,11,13,1:40.214,100214
2002,17,rosa,11,14,1:40.341,100341
2002,17,webber,11,15,1:41.372,101372
2002,17,yoong,11,16,1:41.932,101932
2002,17,michael_schumacher,12,1,1:37.086,97086
2002,17,barrichello,12,2,1:36.968,96968
2002,17,ralf_schumacher,12,3,1:37.911,97911
2002,17,raikkonen,12,4,1:37.908,97908
2002,17,montoya,12,5,1:38.552,98552
2002,17,sato,12,6,1:39.404,99404
2002,17,trulli,12,7,1:39.396,99396
2002,17,button,12,8,1:39.055,99055
2002,17,heidfeld,12,9,1:39.607,99607
2002,17,fisichella,12,10,1:39.983,99983
2002,17,salo,12,11,1:39.895,99895
2002,17,villeneuve,12,12,1:39.162,99162
2002,17,irvine,12,13,1:39.790,99790
2002,17,rosa,12,14,1:40.187,100187
2002,17,webber,12,15,1:40.876,100876
2002,17,yoong,12,16,1:42.081,102081
2002,17,michael_schumacher,13,1,1:36.981,96981
2002,17,barrichello,13,2,1:37.004,97004
2002,17,ralf_schumacher,13,3,1:37.676,97676
2002,17,raikkonen,13,4,1:37.801,97801
2002,17,montoya,13,5,1:38.258,98258
2002,17,sato,13,6,1:39.211,99211
2002,17,trulli,13,7,1:39.248,99248
2002,17,button,13,8,1:39.358,99358
2002,17,heidfeld,13,9,1:39.223,99223
2002,17,fisichella,13,10,1:39.229,99229
2002,17,salo,13,11,1:39.664,99664
2002,17,villeneuve,13,12,1:39.695,99695
2002,17,irvine,13,13,1:40.511,100511
2002,17,rosa,13,14,1:40.069,100069
2002,17,webber,13,15,1:41.319,101319
2002,17,yoong,13,16,1:42.108,102108
2002,17,michael_schumacher,14,1,1:36.477,96477
2002,17,barrichello,14,2,1:36.812,96812
2002,17,ralf_schumacher,14,3,1:38.045,98045
2002,17,raikkonen,14,4,1:37.714,97714
2002,17,montoya,14,5,1:38.341,98341
2002,17,sato,14,6,1:39.474,99474
2002,17,trulli,14,7,1:39.138,99138
2002,17,button,14,8,1:39.106,99106
2002,17,heidfeld,14,9,1:38.978,98978
2002,17,fisichella,14,10,1:39.572,99572
2002,17,salo,14,11,1:39.281,99281
2002,17,villeneuve,14,12,1:39.070,99070
2002,17,irvine,14,13,1:39.478,99478
2002,17,rosa,14,14,1:39.935,99935
2002,17,webber,14,15,1:40.833,100833
2002,17,yoong,14,16,1:42.395,102395
2002,17,michael_schumacher,15,1,1:36.125,96125
2002,17,barrichello,15,2,1:36.845,96845
2002,17,ralf_schumacher,15,3,1:37.365,97365
2002,17,raikkonen,15,4,1:37.503,97503
2002,17,montoya,15,5,1:37.947,97947
2002,17,sato,15,6,1:39.114,99114
2002,17,button,15,7,1:39.424,99424
2002,17,trulli,15,8,1:42.580,102580
2002,17,heidfeld,15,9,1:39.200,99200
2002,17,fisichella,15,10,1:39.167,99167
2002,17,salo,15,11,1:39.295,99295
2002,17,villeneuve,15,12,1:39.257,99257
2002,17,irvine,15,13,1:39.273,99273
2002,17,rosa,15,14,1:39.619,99619
2002,17,webber,15,15,1:40.457,100457
2002,17,michael_schumacher,16,1,1:36.342,96342
2002,17,barrichello,16,2,1:37.061,97061
2002,17,ralf_schumacher,16,3,1:37.442,97442
2002,17,raikkonen,16,4,1:37.249,97249
2002,17,montoya,16,5,1:38.545,98545
2002,17,sato,16,6,1:39.413,99413
2002,17,button,16,7,1:41.984,101984
2002,17,heidfeld,16,8,1:39.247,99247
2002,17,fisichella,16,9,1:39.298,99298
2002,17,salo,16,10,1:39.410,99410
2002,17,villeneuve,16,11,1:39.383,99383
2002,17,irvine,16,12,1:39.860,99860
2002,17,rosa,16,13,1:39.656,99656
2002,17,trulli,16,14,1:59.592,119592
2002,17,webber,16,15,1:41.053,101053
2002,17,michael_schumacher,17,1,1:36.452,96452
2002,17,barrichello,17,2,1:36.725,96725
2002,17,ralf_schumacher,17,3,1:37.323,97323
2002,17,raikkonen,17,4,1:37.403,97403
2002,17,montoya,17,5,1:37.938,97938
2002,17,sato,17,6,1:39.150,99150
2002,17,heidfeld,17,7,1:38.920,98920
2002,17,fisichella,17,8,1:39.128,99128
2002,17,salo,17,9,1:38.964,98964
2002,17,villeneuve,17,10,1:39.303,99303
2002,17,irvine,17,11,1:39.560,99560
2002,17,rosa,17,12,1:39.607,99607
2002,17,trulli,17,13,1:38.286,98286
2002,17,button,17,14,2:00.241,120241
2002,17,webber,17,15,1:40.655,100655
2002,17,michael_schumacher,18,1,1:36.160,96160
2002,17,barrichello,18,2,1:36.436,96436
2002,17,ralf_schumacher,18,3,1:37.358,97358
2002,17,raikkonen,18,4,1:37.036,97036
2002,17,montoya,18,5,1:38.072,98072
2002,17,sato,18,6,1:39.164,99164
2002,17,heidfeld,18,7,1:38.590,98590
2002,17,fisichella,18,8,1:39.213,99213
2002,17,villeneuve,18,9,1:39.433,99433
2002,17,salo,18,10,1:43.178,103178
2002,17,irvine,18,11,1:39.288,99288
2002,17,rosa,18,12,1:39.058,99058
2002,17,trulli,18,13,1:38.587,98587
2002,17,button,18,14,1:38.217,98217
2002,17,webber,18,15,1:40.651,100651
2002,17,michael_schumacher,19,1,1:36.441,96441
2002,17,barrichello,19,2,1:36.351,96351
2002,17,ralf_schumacher,19,3,1:37.540,97540
2002,17,raikkonen,19,4,1:37.368,97368
2002,17,montoya,19,5,1:37.815,97815
2002,17,sato,19,6,1:39.162,99162
2002,17,fisichella,19,7,1:38.619,98619
2002,17,heidfeld,19,8,1:42.565,102565
2002,17,villeneuve,19,9,1:41.979,101979
2002,17,irvine,19,10,1:39.559,99559
2002,17,rosa,19,11,1:38.927,98927
2002,17,trulli,19,12,1:38.897,98897
2002,17,button,19,13,1:38.530,98530
2002,17,salo,19,14,1:59.287,119287
2002,17,webber,19,15,1:40.884,100884
2002,17,michael_schumacher,20,1,1:39.596,99596
2002,17,barrichello,20,2,1:36.631,96631
2002,17,ralf_schumacher,20,3,1:37.369,97369
2002,17,raikkonen,20,4,1:37.235,97235
2002,17,montoya,20,5,1:37.442,97442
2002,17,sato,20,6,1:38.683,98683
2002,17,fisichella,20,7,1:42.190,102190
2002,17,irvine,20,8,1:39.231,99231
2002,17,rosa,20,9,1:39.303,99303
2002,17,trulli,20,10,1:38.375,98375
2002,17,button,20,11,1:38.460,98460
2002,17,heidfeld,20,12,2:00.872,120872
2002,17,salo,20,13,1:37.761,97761
2002,17,villeneuve,20,14,2:00.274,120274
2002,17,webber,20,15,1:40.576,100576
2002,17,barrichello,21,1,1:39.598,99598
2002,17,michael_schumacher,21,2,1:59.156,119156
2002,17,ralf_schumacher,21,3,1:38.087,98087
2002,17,raikkonen,21,4,1:37.888,97888
2002,17,montoya,21,5,1:37.364,97364
2002,17,sato,21,6,1:43.075,103075
2002,17,irvine,21,7,1:38.971,98971
2002,17,trulli,21,8,1:38.434,98434
2002,17,button,21,9,1:38.656,98656
2002,17,rosa,21,10,1:42.418,102418
2002,17,heidfeld,21,11,1:38.534,98534
2002,17,salo,21,12,1:38.023,98023
2002,17,fisichella,21,13,2:02.519,122519
2002,17,villeneuve,21,14,1:39.541,99541
2002,17,webber,21,15,1:40.922,100922
2002,17,michael_schumacher,22,1,1:37.066,97066
2002,17,ralf_schumacher,22,2,1:37.919,97919
2002,17,raikkonen,22,3,1:41.093,101093
2002,17,barrichello,22,4,2:00.978,120978
2002,17,montoya,22,5,1:38.864,98864
2002,17,trulli,22,6,1:38.445,98445
2002,17,irvine,22,7,1:42.233,102233
2002,17,button,22,8,1:38.570,98570
2002,17,sato,22,9,2:00.630,120630
2002,17,heidfeld,22,10,1:38.731,98731
2002,17,salo,22,11,1:38.747,98747
2002,17,fisichella,22,12,1:38.311,98311
2002,17,villeneuve,22,13,1:39.063,99063
2002,17,rosa,22,14,2:02.339,122339
2002,17,webber,22,15,1:43.775,103775
2002,17,michael_schumacher,23,1,1:36.463,96463
2002,17,ralf_schumacher,23,2,1:37.118,97118
2002,17,barrichello,23,3,1:36.345,96345
2002,17,montoya,23,4,1:37.537,97537
2002,17,raikkonen,23,5,2:00.967,120967
2002,17,trulli,23,6,1:38.271,98271
2002,17,button,23,7,1:38.505,98505
2002,17,sato,23,8,1:38.252,98252
2002,17,heidfeld,23,9,1:38.817,98817
2002,17,salo,23,10,1:39.010,99010
2002,17,fisichella,23,11,1:38.217,98217
2002,17,villeneuve,23,12,1:38.255,98255
2002,17,irvine,23,13,2:01.134,121134
2002,17,rosa,23,14,1:39.131,99131
2002,17,webber,23,15,2:05.485,125485
2002,17,michael_schumacher,24,1,1:36.751,96751
2002,17,ralf_schumacher,24,2,1:40.698,100698
2002,17,barrichello,24,3,1:36.379,96379
2002,17,montoya,24,4,1:37.355,97355
2002,17,raikkonen,24,5,1:36.933,96933
2002,17,trulli,24,6,1:38.071,98071
2002,17,button,24,7,1:38.186,98186
2002,17,sato,24,8,1:38.258,98258
2002,17,heidfeld,24,9,1:38.617,98617
2002,17,salo,24,10,1:39.111,99111
2002,17,fisichella,24,11,1:38.320,98320
2002,17,villeneuve,24,12,1:38.058,98058
2002,17,irvine,24,13,1:39.249,99249
2002,17,rosa,24,14,1:38.958,98958
2002,17,webber,24,15,1:40.630,100630
2002,17,michael_schumacher,25,1,1:36.754,96754
2002,17,barrichello,25,2,1:36.502,96502
2002,17,montoya,25,3,1:41.666,101666
2002,17,ralf_schumacher,25,4,1:58.655,118655
2002,17,raikkonen,25,5,1:37.587,97587
2002,17,trulli,25,6,1:38.472,98472
2002,17,button,25,7,1:38.433,98433
2002,17,sato,25,8,1:38.163,98163
2002,17,heidfeld,25,9,1:38.804,98804
2002,17,salo,25,10,1:39.002,99002
2002,17,fisichella,25,11,1:38.953,98953
2002,17,villeneuve,25,12,1:38.844,98844
2002,17,irvine,25,13,1:39.136,99136
2002,17,rosa,25,14,1:39.225,99225
2002,17,webber,25,15,1:41.048,101048
2002,17,michael_schumacher,26,1,1:36.880,96880
2002,17,barrichello,26,2,1:36.351,96351
2002,17,ralf_schumacher,26,3,1:36.590,96590
2002,17,raikkonen,26,4,1:38.020,98020
2002,17,montoya,26,5,1:59.959,119959
2002,17,trulli,26,6,1:38.421,98421
2002,17,button,26,7,1:38.665,98665
2002,17,sato,26,8,1:38.434,98434
2002,17,heidfeld,26,9,1:38.709,98709
2002,17,salo,26,10,1:39.391,99391
2002,17,fisichella,26,11,1:39.422,99422
2002,17,villeneuve,26,12,1:39.064,99064
2002,17,irvine,26,13,1:39.312,99312
2002,17,rosa,26,14,1:39.414,99414
2002,17,webber,26,15,1:41.427,101427
2002,17,michael_schumacher,27,1,1:36.733,96733
2002,17,barrichello,27,2,1:36.829,96829
2002,17,ralf_schumacher,27,3,1:37.297,97297
2002,17,raikkonen,27,4,1:38.038,98038
2002,17,montoya,27,5,1:37.653,97653
2002,17,trulli,27,6,1:38.532,98532
2002,17,button,27,7,1:38.082,98082
2002,17,sato,27,8,1:38.500,98500
2002,17,heidfeld,27,9,1:38.929,98929
2002,17,salo,27,10,1:39.626,99626
2002,17,fisichella,27,11,1:39.080,99080
2002,17,villeneuve,27,12,1:39.453,99453
2002,17,irvine,27,13,1:39.008,99008
2002,17,rosa,27,14,1:39.232,99232
2002,17,webber,27,15,1:44.132,104132
2002,17,michael_schumacher,28,1,1:36.965,96965
2002,17,barrichello,28,2,1:37.273,97273
2002,17,ralf_schumacher,28,3,1:36.745,96745
2002,17,raikkonen,28,4,1:37.746,97746
2002,17,montoya,28,5,1:37.141,97141
2002,17,trulli,28,6,1:38.223,98223
2002,17,button,28,7,1:38.291,98291
2002,17,sato,28,8,1:38.430,98430
2002,17,heidfeld,28,9,1:38.836,98836
2002,17,salo,28,10,1:39.473,99473
2002,17,fisichella,28,11,1:39.395,99395
2002,17,irvine,28,12,1:38.679,98679
2002,17,rosa,28,13,1:40.951,100951
2002,17,webber,28,14,1:41.931,101931
2002,17,michael_schumacher,29,1,1:37.306,97306
2002,17,barrichello,29,2,1:37.242,97242
2002,17,ralf_schumacher,29,3,1:37.464,97464
2002,17,raikkonen,29,4,1:37.447,97447
2002,17,montoya,29,5,1:37.500,97500
2002,17,trulli,29,6,1:38.188,98188
2002,17,button,29,7,1:38.127,98127
2002,17,sato,29,8,1:38.410,98410
2002,17,heidfeld,29,9,1:38.729,98729
2002,17,salo,29,10,1:39.945,99945
2002,17,fisichella,29,11,1:39.561,99561
2002,17,irvine,29,12,1:38.981,98981
2002,17,rosa,29,13,1:39.305,99305
2002,17,webber,29,14,1:42.455,102455
2002,17,michael_schumacher,30,1,1:36.684,96684
2002,17,barrichello,30,2,1:36.914,96914
2002,17,ralf_schumacher,30,3,1:37.095,97095
2002,17,raikkonen,30,4,1:37.321,97321
2002,17,montoya,30,5,1:37.664,97664
2002,17,trulli,30,6,1:38.000,98000
2002,17,button,30,7,1:38.282,98282
2002,17,sato,30,8,1:38.411,98411
2002,17,heidfeld,30,9,1:38.703,98703
2002,17,salo,30,10,1:39.087,99087
2002,17,fisichella,30,11,1:39.448,99448
2002,17,irvine,30,12,1:40.890,100890
2002,17,rosa,30,13,1:39.049,99049
2002,17,webber,30,14,1:41.142,101142
2002,17,michael_schumacher,31,1,1:37.244,97244
2002,17,barrichello,31,2,1:37.455,97455
2002,17,ralf_schumacher,31,3,1:37.261,97261
2002,17,raikkonen,31,4,1:37.395,97395
2002,17,montoya,31,5,1:37.230,97230
2002,17,trulli,31,6,1:38.388,98388
2002,17,button,31,7,1:38.046,98046
2002,17,sato,31,8,1:38.182,98182
2002,17,heidfeld,31,9,1:38.599,98599
2002,17,salo,31,10,1:38.389,98389
2002,17,fisichella,31,11,1:38.805,98805
2002,17,irvine,31,12,1:39.071,99071
2002,17,rosa,31,13,1:40.445,100445
2002,17,webber,31,14,1:41.177,101177
2002,17,michael_schumacher,32,1,1:36.576,96576
2002,17,barrichello,32,2,1:37.623,97623
2002,17,ralf_schumacher,32,3,1:37.166,97166
2002,17,raikkonen,32,4,1:37.119,97119
2002,17,montoya,32,5,1:37.196,97196
2002,17,trulli,32,6,1:38.164,98164
2002,17,button,32,7,1:41.865,101865
2002,17,sato,32,8,1:39.000,99000
2002,17,heidfeld,32,9,1:38.598,98598
2002,17,salo,32,10,1:38.668,98668
2002,17,fisichella,32,11,1:39.071,99071
2002,17,irvine,32,12,1:39.059,99059
2002,17,rosa,32,13,1:39.499,99499
2002,17,webber,32,14,1:42.410,102410
2002,17,michael_schumacher,33,1,1:36.816,96816
2002,17,barrichello,33,2,1:37.320,97320
2002,17,ralf_schumacher,33,3,1:36.905,96905
2002,17,raikkonen,33,4,1:38.908,98908
2002,17,montoya,33,5,1:38.343,98343
2002,17,sato,33,6,1:38.411,98411
2002,17,heidfeld,33,7,1:39.111,99111
2002,17,salo,33,8,1:38.825,98825
2002,17,fisichella,33,9,1:38.721,98721
2002,17,button,33,10,2:03.282,123282
2002,17,irvine,33,11,1:39.159,99159
2002,17,rosa,33,12,1:39.119,99119
2002,17,webber,33,13,1:41.684,101684
2002,17,michael_schumacher,34,1,1:37.431,97431
2002,17,barrichello,34,2,1:37.494,97494
2002,17,ralf_schumacher,34,3,1:37.247,97247
2002,17,raikkonen,34,4,1:37.289,97289
2002,17,montoya,34,5,1:37.342,97342
2002,17,sato,34,6,1:37.996,97996
2002,17,heidfeld,34,7,1:38.563,98563
2002,17,fisichella,34,8,1:38.446,98446
2002,17,salo,34,9,1:42.510,102510
2002,17,button,34,10,1:38.875,98875
2002,17,irvine,34,11,1:40.413,100413
2002,17,rosa,34,12,1:38.972,98972
2002,17,webber,34,13,1:40.877,100877
2002,17,michael_schumacher,35,1,1:37.259,97259
2002,17,barrichello,35,2,1:37.410,97410
2002,17,ralf_schumacher,35,3,1:37.045,97045
2002,17,raikkonen,35,4,1:37.699,97699
2002,17,montoya,35,5,1:37.202,97202
2002,17,sato,35,6,1:37.840,97840
2002,17,heidfeld,35,7,1:42.608,102608
2002,17,fisichella,35,8,1:41.883,101883
2002,17,button,35,9,1:38.915,98915
2002,17,irvine,35,10,1:39.311,99311
2002,17,rosa,35,11,1:38.836,98836
2002,17,salo,35,12,2:01.851,121851
2002,17,webber,35,13,1:41.015,101015
2002,17,michael_schumacher,36,1,1:37.314,97314
2002,17,barrichello,36,2,1:36.859,96859
2002,17,ralf_schumacher,36,3,1:37.106,97106
2002,17,raikkonen,36,4,1:37.313,97313
2002,17,montoya,36,5,1:36.837,96837
2002,17,sato,36,6,1:43.134,103134
2002,17,button,36,7,1:40.779,100779
2002,17,irvine,36,8,1:39.401,99401
2002,17,heidfeld,36,9,2:01.932,121932
2002,17,rosa,36,10,1:40.075,100075
2002,17,fisichella,36,11,2:01.504,121504
2002,17,salo,36,12,1:39.934,99934
2002,17,webber,36,13,1:41.042,101042
2002,17,michael_schumacher,37,1,1:36.212,96212
2002,17,barrichello,37,2,1:41.295,101295
2002,17,ralf_schumacher,37,3,1:37.166,97166
2002,17,raikkonen,37,4,1:37.339,97339
2002,17,montoya,37,5,1:36.953,96953
2002,17,sato,37,6,2:01.196,121196
2002,17,button,37,7,1:39.618,99618
2002,17,irvine,37,8,1:38.767,98767
2002,17,heidfeld,37,9,1:38.615,98615
2002,17,fisichella,37,10,1:38.601,98601
2002,17,rosa,37,11,1:43.008,103008
2002,17,salo,37,12,1:39.277,99277
2002,17,webber,37,13,1:40.615,100615
2002,17,michael_schumacher,38,1,1:40.881,100881
2002,17,ralf_schumacher,38,2,1:37.008,97008
2002,17,barrichello,38,3,2:00.580,120580
2002,17,raikkonen,38,4,1:37.227,97227
2002,17,montoya,38,5,1:36.757,96757
2002,17,sato,38,6,1:38.007,98007
2002,17,button,38,7,1:38.906,98906
2002,17,irvine,38,8,1:41.782,101782
2002,17,heidfeld,38,9,1:38.763,98763
2002,17,salo,38,10,1:40.033,100033
2002,17,rosa,38,11,2:01.771,121771
2002,17,webber,38,12,1:40.967,100967
2002,17,michael_schumacher,39,1,1:59.113,119113
2002,17,ralf_schumacher,39,2,1:41.815,101815
2002,17,barrichello,39,3,1:39.937,99937
2002,17,raikkonen,39,4,1:37.843,97843
2002,17,montoya,39,5,1:36.853,96853
2002,17,sato,39,6,1:38.418,98418
2002,17,button,39,7,1:39.292,99292
2002,17,heidfeld,39,8,1:39.317,99317
2002,17,salo,39,9,1:39.609,99609
2002,17,irvine,39,10,2:00.082,120082
2002,17,rosa,39,11,1:41.141,101141
2002,17,webber,39,12,1:45.265,105265
2002,17,michael_schumacher,40,1,1:39.485,99485
2002,17,barrichello,40,2,1:37.013,97013
2002,17,raikkonen,40,3,1:37.450,97450
2002,17,montoya,40,4,1:40.816,100816
2002,17,ralf_schumacher,40,5,1:57.642,117642
2002,17,sato,40,6,1:38.430,98430
2002,17,button,40,7,1:39.174,99174
2002,17,heidfeld,40,8,1:39.097,99097
2002,17,salo,40,9,1:39.073,99073
2002,17,irvine,40,10,1:38.647,98647
2002,17,webber,40,11,2:05.734,125734
2002,17,michael_schumacher,41,1,1:38.269,98269
